pair_id,treated_index,control_index,treated_score,control_score,score_distance,treated_outcome,control_outcome,difference
482,1344,2946,0.6246787054888561,0.6251929249188268,0.0005142194299707636,54.243,47.7121,6.530900000000003
483,1347,2954,0.7513010765570548,0.7510342489409537,0.0002668276161010841,62.066,49.4648,12.601200000000006
484,1348,3742,0.3754825401704962,0.3755144881373638,3.194796686761814e-05,46.4206,37.3966,9.024000000000001
485,1350,4133,0.6393096648649751,0.64012390828928,0.0008142434243049168,52.3447,50.1076,2.237100000000005
486,1352,932,0.1557607579427211,0.15571104207869138,4.971586402971462e-05,36.2426,26.561,9.681600000000003
487,1358,1263,0.4259314437917675,0.4259116771595174,1.9766632250117766e-05,47.903,39.202,8.701
488,1359,4419,0.5121728437926074,0.5125743040776667,0.0004014602850592741,53.8765,44.4107,9.465800000000002
489,1361,4452,0.7897659032128763,0.7912547300336613,0.0014888268207849942,61.1819,56.7143,4.467599999999997
490,1362,1355,0.3921481904731613,0.3922847917314901,0.00013660125832881675,50.1474,41.4826,8.6648
491,1363,5037,0.35780566906069894,0.35779644427245244,9.224788246497972e-06,48.7437,38.3515,10.392199999999995
492,1367,2238,0.35206950747225657,0.3522016009865719,0.00013209351431531235,43.7139,39.4202,4.293700000000001
493,1370,3383,0.5179174954462812,0.5179890987555406,7.160330925937153e-05,50.866,44.6381,6.227899999999998
494,1373,5883,0.5695456320284209,0.5691346591350629,0.00041097289335800813,55.686,46.7275,8.9585
495,1377,4924,0.2475960531834753,0.2475936141376959,2.4390457794010167e-06,45.6952,37.4153,8.279899999999998
496,1381,2489,0.656923242190941,0.6568279680396508,9.527415129018113e-05,58.1845,48.6551,9.529400000000003
497,1389,2112,0.46384836617272585,0.4642559954152593,0.0004076292425334582,50.091,42.1672,7.9238
498,1391,975,0.16527798706084296,0.16534109077672368,6.310371588072461e-05,40.3109,31.7367,8.574199999999998
499,1393,443,0.5202065350521334,0.5196516420836597,0.0005548929684737747,51.5479,44.2199,7.327999999999996
500,1397,535,0.5394160846375545,0.5394443805693083,2.8295931753796744e-05,53.5026,49.5253,3.9772999999999996
501,1401,2910,0.3575446739435125,0.35750335820737583,4.131573613669337e-05,46.2369,40.186,6.050899999999999
502,1413,5553,0.29536859233830226,0.29544501728616884,7.642494786658238e-05,45.5958,34.8876,10.708199999999998
503,1415,5273,0.5565350710903182,0.5562005670133574,0.0003345040769607843,50.2603,47.4978,2.762500000000003
504,1416,2217,0.22045561804398264,0.2204627156730843,7.097629101643355e-06,38.9251,32.3528,6.5722999999999985
505,1417,1831,0.45184319639146725,0.45183746169571215,5.734695755099661e-06,47.5487,41.4668,6.081899999999997
506,1420,1849,0.31099735370642967,0.31103399543840055,3.664173197087672e-05,42.7726,37.8441,4.9285
507,1421,2283,0.8090356616592427,0.8088915658290324,0.00014409583021024464,62.6963,53.7061,8.990200000000002
508,1425,5897,0.21508561600494583,0.21507649274003832,9.123264907512363e-06,43.6018,35.6908,7.910999999999994
509,1429,4458,0.844004500903305,0.835419817473025,0.008584683430280071,65.8178,56.874,8.943800000000003
510,1430,3065,0.592579749210161,0.5925834084518744,3.6592417134162503e-06,51.7755,47.6599,4.115600000000001
511,1433,5644,0.8774974630164846,0.8623048997144745,0.01519256330201002,65.338,59.7845,5.5534999999999926
512,1434,2227,0.6288589031942081,0.6287621362360101,9.676695819804682e-05,56.7768,46.6283,10.148499999999999
513,1435,5644,0.8599164409280036,0.8623048997144745,0.0023884587864709816,65.1534,59.7845,5.368900000000004
514,1436,2376,0.6780013038917901,0.6776445038047094,0.00035680008708072197,58.6055,47.3362,11.269300000000001
515,1439,5710,0.6623626703440615,0.6621674941417551,0.00019517620230635746,56.2573,50.3888,5.868499999999997
516,1444,1611,0.11146709539653028,0.11149282656307395,2.5731166543668804e-05,33.5362,23.9665,9.569700000000001
517,1447,4463,0.1615515024909477,0.16159409056918733,4.25880782396193e-05,37.8305,28.5138,9.3167
518,1451,4285,0.508248261886043,0.508572416089325,0.00032415420328202327,52.2496,42.6376,9.612000000000002
519,1454,3235,0.24777824459368553,0.24760925506330447,0.0001689895303810529,41.3292,35.2188,6.1103999999999985
520,1455,5087,0.17541888779215842,0.17536207687013716,5.681092202125537e-05,39.7181,32.6809,7.037199999999999
521,1465,694,0.1974238619554513,0.19751684020536348,9.297824991216785e-05,39.2846,33.31,5.974599999999995
522,1470,4134,0.5497782370624172,0.5496559327913288,0.00012230427108839148,55.3147,48.5598,6.754899999999999
523,1481,2282,0.20130896200137494,0.20129355626484358,1.5405736531359793e-05,39.2531,33.706,5.5471
524,1482,2680,0.5422537231320417,0.5421372259769741,0.00011649715506756309,51.7698,48.109,3.6607999999999947
525,1483,2644,0.6558356003996313,0.6560750481821511,0.00023944778251983045,57.1979,48.0212,9.176699999999997
526,1485,5300,0.472574020038026,0.4724112282215118,0.00016279181651418506,49.5629,41.1942,8.368699999999997
527,1492,177,0.765074733647644,0.7637122275135486,0.001362506134095387,61.0167,54.2565,6.7601999999999975
528,1494,4752,0.2532100058543618,0.25309681207800255,0.00011319377635926609,40.8327,34.802,6.030700000000003
529,1498,4373,0.36117522794548235,0.3611414234514032,3.3804494079137104e-05,48.8199,35.6181,13.201799999999999
530,1499,3358,0.5857936581115352,0.5856728598744524,0.00012079823708277537,52.2623,48.187,4.075300000000006
531,1501,4702,0.2402460173190245,0.24025665095694337,1.0633637918866512e-05,44.7168,30.8986,13.818200000000001
532,1503,322,0.5629646122747417,0.562933086868806,3.1525405935650674e-05,53.4642,44.314,9.150199999999998
533,1505,1660,0.6196510418716902,0.619861838163836,0.00021079629214582063,57.1211,47.7864,9.334699999999998
534,1508,2573,0.4783975580458744,0.47838825876183466,9.29928403975433e-06,50.3215,42.7374,7.584099999999999
535,1509,4744,0.5607359963544323,0.5607697945245039,3.3798170071652756e-05,53.2977,48.8939,4.403799999999997
536,1511,4568,0.2216622026551308,0.22164256233012325,1.9640325007563852e-05,42.0398,33.6132,8.4266
537,1512,1702,0.9067341780235212,0.9163962342131008,0.009662056189579604,70.0003,61.8424,8.157899999999998
538,1513,3988,0.20847282100272452,0.20842254311678504,5.027788593947591e-05,36.2832,31.9857,4.297499999999999
539,1514,5788,0.3630025281060398,0.36301385677990455,1.132867386477443e-05,42.761,38.6652,4.095800000000004
540,1516,3149,0.38628484209700664,0.38631329365873535,2.8451561728704e-05,45.037,39.328,5.708999999999996
541,1517,2541,0.510711882167384,0.5104303378187619,0.0002815443486220426,54.0001,45.2789,8.721200000000003
542,1518,4815,0.2608672568490678,0.26089183000004595,2.4573150978146607e-05,43.3144,31.109,12.205399999999997
543,1519,482,0.2767183140612668,0.27671056531627247,7.748744994318102e-06,44.6274,36.8027,7.8247
544,1522,2700,0.7358517565699287,0.7358942086225988,4.2452052670061136e-05,60.6857,49.7237,10.961999999999996
545,1524,5120,0.08885912121643459,0.08888904837656271,2.9927160128118135e-05,31.0773,24.8183,6.259
546,1526,1948,0.39759100788362967,0.3976359415604222,4.493367679253568e-05,48.2047,40.8076,7.397100000000002
547,1529,4627,0.7757171172891364,0.7760590345429746,0.0003419172538382531,61.202,52.0014,9.200600000000001
548,1530,5675,0.6995012227431892,0.6994323244418896,6.889830129952479e-05,60.1021,48.0548,12.0473
549,1531,3811,0.21370755373823516,0.21371619982206969,8.646083834523699e-06,36.8045,30.6648,6.139699999999998
550,1535,2764,0.6813489032948082,0.6812211556836176,0.0001277476111906095,57.0081,48.2102,8.797899999999998
551,1536,1398,0.2804720288642359,0.2804342336998236,3.779516441226871e-05,40.4422,34.1138,6.328400000000002
552,1537,364,0.29806002353968813,0.29799725112355535,6.277241613278361e-05,45.1974,36.4154,8.782000000000004
553,1541,404,0.5397883632778853,0.5397992533203737,1.089004248844283e-05,54.5718,43.4691,11.102700000000006
554,1545,2227,0.6281470689250588,0.6287621362360101,0.0006150673109512894,56.0912,46.6283,9.462899999999998
555,1546,707,0.5110735081656941,0.5110447107327127,2.8797432981342297e-05,48.8156,43.5095,5.306100000000001
556,1550,5883,0.568585241205428,0.5691346591350629,0.0005494179296349211,56.4701,46.7275,9.742600000000003
557,1555,4499,0.36329164192982843,0.3633987141742107,0.00010707224438227803,43.65,36.1222,7.527799999999999
558,1559,2907,0.48388072631021295,0.4835096914194197,0.0003710348907932648,50.4006,44.2704,6.130199999999995
559,1564,70,0.20222959206547791,0.2021821331941266,4.745887135132465e-05,38.8932,33.8885,5.0047
560,1566,1009,0.7019386323818015,0.7019988396559111,6.020727410960269e-05,57.4585,49.9528,7.505699999999997
561,1567,1581,0.1439507335255442,0.14409042471099512,0.00013969118545092973,34.8291,29.1687,5.660399999999996
562,1569,620,0.1613016634848979,0.16129592532484605,5.738160051865782e-06,37.6636,28.9495,8.714100000000002
563,1572,2435,0.7766236006678,0.7766832031987564,5.9602530956381905e-05,57.8819,53.5596,4.3222999999999985
564,1573,4285,0.5082006864252397,0.508572416089325,0.0003717296640852741,52.808,42.6376,10.1704
565,1576,4072,0.7533095497566207,0.7530984744398495,0.00021107531677122537,62.0963,51.6757,10.4206
566,1584,3933,0.3211755933499719,0.32114243568812695,3.3157661844973596e-05,46.7283,35.9123,10.815999999999995
567,1586,2821,0.34269189816955636,0.3426976907191998,5.792549643446332e-06,47.3814,34.2606,13.120800000000003
568,1592,3827,0.8023995819009826,0.8028178139423056,0.00041823204132296343,60.6537,55.1128,5.540900000000001
569,1595,5053,0.596625979111621,0.5970857125463392,0.0004597334347182791,52.3062,46.6308,5.675399999999996
570,1596,1093,0.44083665124816124,0.440666623680277,0.00017002756788425666,50.9227,39.8273,11.095399999999998
571,1599,2830,0.3740621873152939,0.3740729786768733,1.0791361579387537e-05,43.2981,37.3539,5.944199999999995
572,1609,1189,0.5987308461211373,0.5981783120599379,0.0005525340611993723,56.4581,45.183,11.275100000000002
573,1610,3517,0.43591272790713964,0.4359614366393873,4.8708732247659814e-05,46.3624,43.8769,2.485500000000002
574,1612,3446,0.4554050360039143,0.45506676948828195,0.0003382665156323461,50.0555,42.3538,7.701700000000002
575,1616,5894,0.56417681898417,0.5644817467053158,0.0003049277211457646,54.0115,44.6245,9.387
576,1618,5126,0.4154154154238969,0.4154674273708984,5.2011947001495695e-05,48.6116,41.3906,7.221000000000004
577,1621,4020,0.29962322950234854,0.29962994070138554,6.7111990370016805e-06,44.5934,37.7661,6.827300000000001
578,1625,2660,0.20477718406416576,0.20478976385439357,1.2579790227812415e-05,39.4388,33.0697,6.369100000000003
579,1630,259,0.7383938351428289,0.7381587788176673,0.00023505632516152009,59.7432,52.9956,6.7475999999999985
580,1634,4458,0.8385465321501774,0.835419817473025,0.00312671467715242,65.7158,56.874,8.8418
581,1637,1702,0.8984322694905742,0.9163962342131008,0.017963964722526593,71.8041,61.8424,9.961700000000008
582,1638,5376,0.6600154104159787,0.6601364842881104,0.00012107387213178278,55.2957,48.9498,6.345899999999993
583,1639,4332,0.08990045070166393,0.08969621312282294,0.00020423757884098503,34.4167,23.5353,10.8814
584,1642,2788,0.427813595787475,0.42781435765651066,7.618690356370195e-07,48.9881,40.3879,8.600200000000001
585,1645,337,0.5483966715202284,0.5483269556264886,6.971589373983011e-05,51.2886,46.1471,5.141500000000001
586,1647,2618,0.29708764883276356,0.29710748003445536,1.9831201691800082e-05,41.2448,31.6856,9.559199999999997
587,1648,2156,0.6154620029387925,0.6154077751262311,5.4227812561369326e-05,54.2742,47.4566,6.817599999999999
588,1652,5710,0.6617279980904771,0.6621674941417551,0.00043949605127802105,56.5856,50.3888,6.196799999999996
589,1653,1051,0.1017156421496877,0.1015282996246435,0.00018734252504419568,31.8128,24.1576,7.655200000000001
590,1655,5634,0.501138198748704,0.5013958828181059,0.0002576840694018534,47.7386,41.8847,5.853899999999996
591,1656,1924,0.4966299140558072,0.4965994432053519,3.047085045532194e-05,49.6595,43.9671,5.692399999999999
592,1657,2305,0.4023657139297576,0.4022443303734591,0.0001213835562985377,46.6244,40.9441,5.680300000000003
593,1665,1093,0.44042738622549676,0.440666623680277,0.00023923745478021674,49.582,39.8273,9.7547
594,1667,673,0.16506308942969342,0.16507554671820102,1.2457288507600195e-05,35.0595,30.3431,4.7164
595,1668,5122,0.5741086552634023,0.5734080370202422,0.0007006182431600338,53.7676,44.0788,9.6888
596,1670,1017,0.1646694733597934,0.16461074815555393,5.872520423946814e-05,40.5595,28.6026,11.956900000000001
597,1673,4464,0.6899110483505815,0.6928972539161355,0.0029862055655540676,58.7529,46.2291,12.523799999999994
598,1674,1107,0.3463748699793559,0.34642409141088526,4.9221431529355986e-05,47.731,38.3622,9.3688
599,1676,3433,0.5051055816728638,0.5050901443919737,1.5437280890040483e-05,51.9076,39.4666,12.441000000000003
600,1677,1311,0.5393291131513912,0.5393287530918558,3.600595354091851e-07,57.5018,43.4289,14.072900000000004
601,1679,4330,0.6149365990079231,0.6147598499774777,0.00017674903044540002,56.533,48.2272,8.305799999999998
602,1680,4134,0.5497048199882361,0.5496559327913288,4.888719690721022e-05,52.272,48.5598,3.7121999999999957
603,1683,3446,0.45533508774505366,0.45506676948828195,0.0002683182567717046,50.7019,42.3538,8.348100000000002
604,1684,4984,0.2432819557854705,0.24319240748748971,8.95482979807738e-05,43.3465,31.5844,11.7621
605,1685,442,0.3642963201573195,0.3643979833419349,0.00010166318461540813,46.7915,37.8068,8.984699999999997
606,1690,3554,0.551772070310715,0.5522740284615453,0.0005019581508303173,53.9366,43.024,10.912599999999998
607,1693,5823,0.5748239702210746,0.5748624379248214,3.8467703746825066e-05,54.1271,46.0254,8.101700000000001
608,1694,1837,0.8253180641412982,0.8226041211832045,0.0027139429580936847,66.9779,56.4259,10.552000000000007
609,1697,2412,0.28676662613460474,0.28689495368636664,0.00012832755176189758,43.6594,36.6816,6.977799999999995
610,1698,1380,0.5761263060012145,0.5760851384965948,4.116750461968799e-05,51.8403,46.3062,5.534100000000002
611,1705,5453,0.3364172147017148,0.33669292389803224,0.00027570919631741964,48.6255,37.4505,11.175000000000004
612,1706,2070,0.8135209861924182,0.8132110816606456,0.0003099045317725979,57.7834,55.6942,2.089199999999998
613,1709,2175,0.6664229107392831,0.6662355351133207,0.00018737562596238266,58.5463,47.7688,10.777500000000003
614,1711,1396,0.4114891879846417,0.4114308503986906,5.833758595108485e-05,48.2417,41.7116,6.5301000000000045
615,1714,5922,0.3547442353169711,0.3547280529331364,1.6182383834661973e-05,48.5373,42.1507,6.386600000000001
616,1715,5744,0.5001702430120777,0.4999226223519577,0.00024762066011996264,54.5437,44.8773,9.666400000000003
617,1717,554,0.28728346424105533,0.2872776495723864,5.814668668946421e-06,41.0049,31.9991,9.0058
618,1720,2239,0.5614582966592176,0.5617682037382965,0.00030990707907885273,53.4687,44.0692,9.399499999999996
619,1724,45,0.5239797175606401,0.5239487763842415,3.094117639856897e-05,51.7915,43.8094,7.982100000000003
620,1727,5727,0.48549737164524237,0.48561561030712824,0.00011823866188587218,49.9949,39.7294,10.265500000000003
621,1728,5271,0.7437409351092618,0.7444021147194742,0.0006611796102123924,63.5492,49.2322,14.317
622,1730,5528,0.35228873644253517,0.35225175959255767,3.697684997749917e-05,44.3477,37.3093,7.038400000000003
623,1731,2934,0.4588492490307393,0.4588370455200586,1.2203510680708352e-05,47.1496,42.0792,5.070399999999999
624,1735,4289,0.12587557953152664,0.12582953857435156,4.604095717508638e-05,33.719,27.2728,6.446200000000001
625,1736,5571,0.3635777268549324,0.3636163769391401,3.865008420772531e-05,46.5277,37.5595,8.968200000000003
626,1737,2338,0.5308292748844546,0.530829593858232,3.1897377739120714e-07,53.9944,41.1785,12.8159
627,1738,5906,0.3708256748716684,0.370857881992592,3.220712092361078e-05,48.9412,38.701,10.240200000000002
628,1739,4357,0.7593701616503485,0.757834199645219,0.0015359620051295098,60.1488,51.8507,8.298099999999998
629,1740,5678,0.7193291028150245,0.7191138786118848,0.0002152242031396856,57.5281,52.3239,5.2042
630,1743,774,0.1654029506505773,0.1654319406149938,2.898996441649815e-05,39.6353,28.0691,11.566200000000002
631,1745,2179,0.35554514749123795,0.3555154087086101,2.973878262785279e-05,45.7035,38.9215,6.7819999999999965
632,1750,4902,0.26162320813188245,0.26161491847111457,8.289660767879514e-06,44.0147,31.7546,12.260099999999998
633,1751,3062,0.6376866032600255,0.6372108652258905,0.00047573803413492044,56.7903,48.3881,8.4022
634,1752,3949,0.292896483280058,0.29289804522123575,1.5619411777301195e-06,42.7217,35.1607,7.561
635,1754,2408,0.7349575890502978,0.7356958343359481,0.0007382452856502519,57.1859,53.2376,3.948299999999996
636,1757,1660,0.6204798606321796,0.619861838163836,0.0006180224683436375,53.938,47.7864,6.151600000000002
637,1758,2590,0.3668113301594898,0.3668669330460304,5.560288654060663e-05,46.4098,42.7091,3.7006999999999977
638,1759,3407,0.6242964024095151,0.6239505115450097,0.00034589086450542705,55.2507,48.3321,6.918600000000005
639,1760,4626,0.3159084541375797,0.3158833785682688,2.5075569310861745e-05,44.6025,36.6048,7.997700000000002
640,1762,1804,0.37884984073264727,0.3789770208003272,0.00012718006767992174,46.6341,41.5753,5.058799999999998
641,1766,5744,0.4999681213948075,0.4999226223519577,4.549904284978368e-05,51.5232,44.8773,6.645900000000005
642,1773,5529,0.22600156011811245,0.22599533474345307,6.225374659385441e-06,44.615,35.8661,8.748899999999999
643,1775,1368,0.4102672787744797,0.41031289427398276,4.5615499503048884e-05,45.7073,39.8453,5.861999999999995
644,1777,1030,0.08341080628670698,0.08341839151448668,7.585227779702275e-06,32.3437,26.3332,6.010499999999997
645,1780,3586,0.5303055374281982,0.5303802449099567,7.470748175852915e-05,53.2048,45.4086,7.796199999999999
646,1781,2252,0.3745206727274778,0.3744142756010454,0.0001063971264324004,47.2726,39.5876,7.684999999999995
647,1784,3180,0.44951014234120823,0.44943569665064403,7.444569056419548e-05,50.6594,42.8399,7.819499999999998
648,1796,3827,0.8024680106903694,0.8028178139423056,0.0003498032519361205,60.6222,55.1128,5.509399999999999
649,1797,1969,0.3002325444401445,0.30019123691749555,4.1307522648970085e-05,49.5767,37.3903,12.186399999999999
650,1801,49,0.43109208243379415,0.43108792831103326,4.154122760890999e-06,51.6595,41.0158,10.643700000000003
651,1803,3545,0.5403655715391472,0.5405322709395912,0.00016669940044400366,49.7947,42.3454,7.449300000000001
652,1805,1929,0.40871259336043203,0.4086782189432622,3.4374417169857896e-05,51.9324,42.9685,8.963900000000002
653,1806,2541,0.5102215221871685,0.5104303378187619,0.00020881563159336203,54.8716,45.2789,9.5927
654,1808,4730,0.5282775351722007,0.5286909985993203,0.00041346342711967576,52.6361,44.0833,8.552799999999998
655,1809,1977,0.6852493987547013,0.6852102188137481,3.917994095314903e-05,59.134,48.5084,10.625599999999999
656,1812,138,0.13424339990100692,0.134264975424393,2.1575523386080375e-05,36.1916,26.4328,9.7588
657,1813,3761,0.7736372256127146,0.7740646471369999,0.00042742152428520974,61.9231,50.0891,11.833999999999996
658,1818,1308,0.6592166331174687,0.6594495793171182,0.00023294619964953078,58.6366,48.2956,10.341000000000001
659,1825,3838,0.44370721914227795,0.443478319719228,0.00022889942304993305,50.2787,41.1452,9.133499999999998
660,1827,3971,0.3371679701742732,0.337105041217002,6.292895727116887e-05,45.7969,37.0101,8.7868
661,1829,672,0.2420496975199515,0.24206079595715885,1.1098437207340828e-05,38.857,33.2109,5.646099999999997
662,1833,3749,0.302386301550027,0.3022885553177998,9.774623222719159e-05,45.8506,36.7274,9.123199999999997
663,1836,4485,0.8056251801581337,0.805600917611857,2.4262546276632158e-05,62.3809,53.5357,8.845199999999998
664,1842,1650,0.7198383625014433,0.7199657439965017,0.00012738149505842067,56.6034,48.7633,7.8401
665,1844,2206,0.4828679046965911,0.48286471061879804,3.1940777930339337e-06,55.3285,43.856,11.472499999999997
666,1851,2851,0.6657243278795913,0.6657023127182266,2.2015161364796754e-05,53.7875,51.0162,2.7713000000000036
667,1855,2130,0.13015382627437644,0.1301337890619777,2.0037212398738014e-05,36.7711,27.2158,9.555299999999995
668,1859,4730,0.5281834659182204,0.5286909985993203,0.0005075326810999314,56.0069,44.0833,11.9236
669,1862,543,0.304642318488649,0.3046570098229463,1.4691334297323166e-05,43.4629,34.8331,8.629799999999996
670,1866,1410,0.5774759440942201,0.5774401253646294,3.581872959068644e-05,53.8587,45.0312,8.8275
671,1867,4200,0.6789460586545489,0.6789590332624792,1.2974607930260618e-05,55.2569,49.6576,5.5992999999999995
672,1868,1664,0.4426918830263865,0.4426906890477076,1.193978678926122e-06,50.3166,43.0162,7.300400000000003
673,1869,2160,0.8505814332119345,0.8551091769873044,0.004527743775369908,64.8795,58.3633,6.516199999999991
674,1870,237,0.7413291421932106,0.7395688961780429,0.0017602460151676658,58.1451,50.5038,7.641300000000001
675,1882,3380,0.18819354237324276,0.1881596467860327,3.389558721006436e-05,36.8075,33.2132,3.594299999999997
676,1884,2150,0.4888477525806301,0.4889382467299838,9.04941493536926e-05,50.304,43.1047,7.199300000000001
677,1889,2776,0.6698876653439075,0.6699749429533314,8.727760942384144e-05,54.6795,45.8998,8.779699999999998
678,1890,2243,0.291239146936549,0.29109523934319004,0.00014390759335897174,45.8231,32.7372,13.085899999999995
679,1891,41,0.653243737688225,0.6538341453496315,0.0005904076614065001,56.163,46.9235,9.2395
680,1892,2515,0.7991036538059774,0.7977896627358144,0.0013139910701629454,61.6738,55.6618,6.0120000000000005
681,1895,2759,0.11280607365504543,0.1127411358870046,6.49377680408264e-05,35.1847,25.8476,9.3371
682,1898,4119,0.3545941101570708,0.3545760578680658,1.805228900503275e-05,47.083,37.089,9.994
683,1901,5095,0.22884412685193395,0.22890157111931417,5.7444267380218905e-05,40.32,34.8061,5.5139
684,1902,5273,0.5565008276629942,0.5562005670133574,0.00030026064963684096,54.3137,47.4978,6.815899999999999
685,1903,1533,0.18775397467101299,0.18764700053118494,0.00010697413982804771,38.2766,31.0319,7.244700000000002
686,1906,4182,0.4210481680558227,0.421151957932178,0.00010378987635534243,47.1911,38.1487,9.0424
687,1907,2674,0.7068140985090254,0.7068818967982342,6.779828920877584e-05,59.973,54.3843,5.588699999999996
688,1908,4967,0.16331103663857727,0.16332435970758388,1.3323069006615507e-05,37.5643,29.1767,8.387600000000003
689,1910,1307,0.2244072343412438,0.22438611546172346,2.111887952033209e-05,41.5446,30.7417,10.802900000000001
690,1915,2579,0.30594314794596744,0.3060830555594529,0.0001399076134854793,45.5978,38.8864,6.711399999999998
691,1916,3016,0.4218947941527181,0.4220134105500269,0.00011861639730881279,49.2712,40.4305,8.840699999999998
692,1917,2376,0.6777818821822396,0.6776445038047094,0.0001373783775301396,57.9248,47.3362,10.5886
693,1918,419,0.601138122036053,0.6012822449392476,0.00014412290319465448,53.5325,45.9101,7.622399999999999
694,1919,2598,0.5174902106998545,0.5175868393885603,9.662868870585761e-05,53.0293,43.8309,9.1984
695,1921,4579,0.3348814025211514,0.334913369688891,3.1967167739621605e-05,46.3004,36.0776,10.222800000000007
696,1926,5705,0.4329911310135687,0.4329279176294451,6.321338412357269e-05,46.1002,43.3306,2.769600000000004
697,1927,4419,0.5122661919792831,0.5125743040776667,0.0003081120983835506,50.598,44.4107,6.1873000000000005
698,1930,4900,0.29629103967070647,0.2964183645249737,0.00012732485426725226,40.4714,36.5094,3.9620000000000033
699,1932,1837,0.8225476006495401,0.8226041211832045,5.652053366433929e-05,64.4357,56.4259,8.009799999999998
700,1934,5438,0.4674684718715245,0.4674506717410492,1.7800130475309484e-05,50.9957,41.4313,9.5644
701,1947,2305,0.40223114268333837,0.4022443303734591,1.3187690120708417e-05,49.2996,40.9441,8.3555
702,1949,2502,0.2140537786502299,0.21398197711060418,7.180153962571545e-05,39.4125,34.7395,4.673000000000002
703,1959,5645,0.21342765904373903,0.2134276423247129,1.6719026135758597e-08,41.9243,31.249,10.675300000000004
704,1968,4514,0.5153360281888535,0.5153262398709136,9.788317939851687e-06,51.9239,45.2723,6.651600000000002
705,1970,4580,0.2678023639981786,0.2677479611416819,5.4402856496660323e-05,43.0988,33.8742,9.224599999999995
706,1972,5160,0.3573758436459523,0.3574677008979945,9.185725204219342e-05,43.5014,37.4026,6.098799999999997
707,1975,1650,0.719858800788097,0.7199657439965017,0.00010694320840465288,58.5817,48.7633,9.818399999999997
708,1978,4669,0.4140869548754411,0.41415396946535726,6.701458991614784e-05,49.202,37.6101,11.591899999999995
709,1983,5644,0.8762876732012883,0.8623048997144745,0.01398277348681376,67.7404,59.7845,7.955899999999993
710,1985,3138,0.41221604715758003,0.4121265144408621,8.953271671791052e-05,47.0724,41.1633,5.909100000000002
711,1986,5678,0.7188042482596794,0.7191138786118848,0.00030963035220543667,57.6763,52.3239,5.352399999999996
712,1999,4458,0.8360606621733727,0.835419817473025,0.0006408447003477535,63.248,56.874,6.373999999999995
713,2001,2248,0.3878273250746059,0.38786604358811905,3.871851351316957e-05,47.454,39.3431,8.1109
714,2004,4365,0.6711792505968915,0.6706645571742824,0.0005146934226091249,61.1395,51.1753,9.964199999999998
715,2006,5992,0.48299087653654726,0.48289030316347403,0.00010057337307323166,52.453,45.8492,6.6038
716,2007,5843,0.7508515657975001,0.750795643558145,5.592223935513285e-05,60.4416,49.819,10.622599999999998
717,2010,1977,0.6856752485839789,0.6852102188137481,0.00046502977023077374,56.7201,48.5084,8.2117
718,2011,179,0.5957231465332332,0.5952016586586644,0.0005214878745688489,55.5845,45.4295,10.155000000000001
719,2015,2851,0.6653871562938298,0.6657023127182266,0.0003151564243967231,58.8834,51.0162,7.867200000000004
720,2018,4921,0.7341479341999475,0.7341766724522272,2.873825227966975e-05,58.4481,54.8594,3.588699999999996
721,2020,2044,0.448415487934777,0.44848531367488015,6.982574010316878e-05,50.7689,41.8332,8.935700000000004
722,2025,420,0.5764921676834651,0.576382754155033,0.00010941352843207852,57.1995,46.9861,10.2134
723,2031,5514,0.3417355731678633,0.3418455779867208,0.00011000481885753421,48.1346,38.8743,9.2603
724,2033,4852,0.2335067792677561,0.23343390419065382,7.287507710226904e-05,42.1052,34.004,8.101200000000006
725,2035,4175,0.13844746688824822,0.13852252690867825,7.506002043003446e-05,36.6408,28.0198,8.620999999999999
726,2036,4464,0.6921217263843003,0.6928972539161355,0.0007755275318352961,55.366,46.2291,9.136899999999997
727,2037,3247,0.5141057177611508,0.5139952748174689,0.00011044294368189878,53.0081,47.8811,5.126999999999995
728,2042,4240,0.580439321649613,0.5804484081620025,9.086512389511192e-06,53.5557,44.7405,8.815200000000004
729,2043,4949,0.39596601455674957,0.3959513519777139,1.466257903565138e-05,46.1422,41.198,4.944200000000002
730,2048,4483,0.2635805716842561,0.26367960003593927,9.902835168318358e-05,40.8367,30.9348,9.901900000000001
731,2049,2858,0.3401430727138632,0.34017528102968153,3.220831581834949e-05,43.2785,38.8677,4.410800000000002
732,2051,5028,0.4029492607968712,0.40284988564601765,9.937515085356452e-05,47.7225,38.7682,8.954299999999996
733,2052,2164,0.19412463880778327,0.19405438297541985,7.025583236341948e-05,39.753,31.2434,8.509599999999999
734,2053,555,0.480382443862805,0.4803392753296941,4.31685331108711e-05,51.2684,41.0472,10.221200000000003
735,2054,4577,0.3454500246561352,0.3455235531517624,7.352849562719532e-05,46.2693,39.5921,6.677199999999999
736,2056,4944,0.57954635173598,0.5795025633444277,4.378839155227965e-05,52.4733,44.3343,8.139000000000003
737,2058,1332,0.507960647559729,0.5077616839364093,0.0001989636233197256,49.284,43.5791,5.704900000000002
738,2061,448,0.48660033288168614,0.4867236557007492,0.0001233228190630764,53.849,42.2762,11.572799999999994
739,2067,5698,0.17644060445548868,0.17641117164921316,2.9432806275514478e-05,39.3578,30.0439,9.313899999999997
740,2071,4611,0.43760758621201784,0.4380973602244965,0.0004897740124786831,48.6158,41.0406,7.575200000000002
